season,team,model,line,over_odds,under_odds,bet_side,bet_odds,projection,actual_wins,edge,abs_edge,model_prob,market_no_vig_prob,price_edge,push_prob,expected_units,result,pnl_units,prior_residuals,available_models,agreement_count,consensus_share,same_side_models,opposite_side_models,v23_edge,v18_edge,v23_agrees,v18_agrees
2010,LV,WARPS v1.8,6.0,-150,120,UNDER,120,5.936,8.0,-0.064,0.064,0.5031,0.431,0.0721,0.0,0.1069,loss,-1.0,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.26,-0.064,True,True
2010,MIA,WARPS v1.8,8.5,-125,-105,UNDER,-105,7.503,7.0,-0.997,0.997,0.6258,0.4797,0.1461,0.0,0.2218,win,0.9524,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.598,-0.997,True,True
2010,MIN,WARPS v1.8,9.5,-110,-120,UNDER,-120,9.439,6.0,-0.061,0.061,0.5031,0.5101,-0.007,0.0,-0.0776,win,0.8333,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.101,-0.061,True,True
2010,NE,WARPS v1.8,9.5,-120,-110,UNDER,-110,9.343,14.0,-0.157,0.157,0.522,0.4899,0.0321,0.0,-0.0034,loss,-1.0,318,2,1,0.5,WARPS v1.8,WARPS v2.3,0.272,-0.157,False,True
2010,NO,WARPS v1.8,10.5,100,-130,UNDER,-130,9.718,11.0,-0.782,0.782,0.5943,0.5306,0.0637,0.0,0.0515,loss,-1.0,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.966,-0.782,True,True
2010,NYG,WARPS v1.8,9.0,-110,-120,UNDER,-120,7.584,10.0,-1.416,1.416,0.6667,0.5101,0.1565,0.0,0.2222,loss,-1.0,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.113,-1.416,True,True
2010,NYJ,WARPS v1.8,9.5,-125,-105,UNDER,-105,9.331,11.0,-0.169,0.169,0.522,0.4797,0.0423,0.0,0.0192,loss,-1.0,318,2,1,0.5,WARPS v1.8,WARPS v2.3,0.698,-0.169,False,True
2010,PHI,WARPS v1.8,8.5,110,-140,OVER,110,8.881,10.0,0.381,0.381,0.5692,0.4494,0.1197,0.0,0.1953,win,1.1,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.913,0.381,True,True
2010,PIT,WARPS v1.8,8.5,-110,-120,OVER,-110,8.546,12.0,0.046,0.046,0.5094,0.4899,0.0196,0.0,-0.0274,win,0.9091,318,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.249,0.046,False,True
2010,SEA,WARPS v1.8,7.0,110,-140,OVER,110,7.061,7.0,0.061,0.061,0.5126,0.4494,0.0631,0.0,0.0764,push,0.0,318,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.378,0.061,False,True
2010,SF,WARPS v1.8,9.0,-115,-115,OVER,-115,9.01,6.0,0.01,0.01,0.5094,0.5,0.0094,0.0,-0.0476,loss,-1.0,318,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.02,0.01,False,True
2010,TB,WARPS v1.8,6.0,100,-130,OVER,100,6.259,10.0,0.259,0.259,0.5377,0.4694,0.0683,0.0,0.0755,win,1.0,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.345,0.259,True,True
2010,TEN,WARPS v1.8,8.0,-130,100,UNDER,100,7.413,6.0,-0.587,0.587,0.5535,0.4694,0.0841,0.0,0.1069,win,1.0,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.448,-0.587,True,True
2010,WAS,WARPS v1.8,7.5,100,-130,UNDER,-130,7.045,6.0,-0.455,0.455,0.5472,0.5306,0.0166,0.0,-0.0319,win,0.7692,318,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.971,-0.455,True,True
2011,ARI,WARPS v1.8,7.0,-150,120,UNDER,120,6.538,8.0,-0.462,0.462,0.5429,0.431,0.1118,0.0,0.1943,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.987,-0.462,True,True
2011,ATL,WARPS v1.8,10.0,-105,-125,UNDER,-125,9.863,10.0,-0.137,0.137,0.5143,0.5203,-0.006,0.0,-0.0743,push,0.0,350,2,1,0.5,WARPS v1.8,WARPS v2.3,0.133,-0.137,False,True
2011,BAL,WARPS v1.8,10.5,110,-140,UNDER,-140,9.477,12.0,-1.023,1.023,0.6229,0.5506,0.0723,0.0,0.0678,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.362,-1.023,True,True
2011,BUF,WARPS v1.8,5.5,-120,-110,OVER,-120,5.792,6.0,0.292,0.292,0.5514,0.5101,0.0413,0.0,0.011,win,0.8333,350,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.17,0.292,False,True
2011,CAR,WARPS v1.8,4.5,-105,-125,OVER,-105,4.834,6.0,0.334,0.334,0.5514,0.4797,0.0717,0.0,0.0766,win,0.9524,350,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.811,0.334,False,True
2011,CHI,WARPS v1.8,8.5,130,-160,OVER,130,8.561,8.0,0.061,0.061,0.5143,0.414,0.1003,0.0,0.1829,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.139,0.061,True,True
2011,CIN,WARPS v1.8,5.5,110,-140,OVER,110,7.201,9.0,1.701,1.701,0.7086,0.4494,0.2591,0.0,0.488,win,1.1,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,2.134,1.701,True,True
2011,CLE,WARPS v1.8,6.5,-160,130,OVER,-160,7.061,4.0,0.561,0.561,0.5829,0.586,-0.0031,0.0,-0.0529,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.63,0.561,True,True
2011,DAL,WARPS v1.8,9.0,110,-140,UNDER,-140,7.671,8.0,-1.329,1.329,0.6543,0.5506,0.1037,0.0,0.1216,win,0.7143,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.267,-1.329,True,True
2011,DEN,WARPS v1.8,6.0,-120,-110,UNDER,-110,5.987,8.0,-0.013,0.013,0.4886,0.4899,-0.0013,0.0,-0.0673,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.256,-0.013,True,True
2011,DET,WARPS v1.8,8.0,-145,115,UNDER,115,7.639,10.0,-0.361,0.361,0.5371,0.4401,0.0971,0.0,0.1549,loss,-1.0,350,2,1,0.5,WARPS v1.8,WARPS v2.3,0.076,-0.361,False,True
2011,GB,WARPS v1.8,11.5,120,-150,UNDER,-150,10.113,15.0,-1.387,1.387,0.6657,0.569,0.0967,0.0,0.1095,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.702,-1.387,True,True
2011,HOU,WARPS v1.8,9.0,-145,115,UNDER,115,7.43,10.0,-1.57,1.57,0.6886,0.4401,0.2485,0.0,0.4804,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.481,-1.57,True,True
2011,IND,WARPS v1.8,9.5,-135,105,UNDER,105,8.43,2.0,-1.07,1.07,0.6286,0.4592,0.1694,0.0,0.2886,win,1.05,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.968,-1.07,True,True
2011,JAX,WARPS v1.8,6.5,-110,-120,OVER,-110,6.81,5.0,0.31,0.31,0.5514,0.4899,0.0616,0.0,0.0527,loss,-1.0,350,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.04,0.31,False,True
2011,KC,WARPS v1.8,7.5,-115,-115,OVER,-115,8.19,7.0,0.69,0.69,0.5971,0.5,0.0971,0.0,0.1164,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.192,0.69,True,True
2011,LAC,WARPS v1.8,11.0,115,-145,UNDER,-145,9.44,8.0,-1.56,1.56,0.6886,0.5599,0.1286,0.0,0.1634,win,0.6897,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.646,-1.56,True,True
2011,LAR,WARPS v1.8,7.5,-120,-110,OVER,-120,7.597,2.0,0.097,0.097,0.5171,0.5101,0.007,0.0,-0.0519,loss,-1.0,350,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.578,0.097,False,True
2011,LV,WARPS v1.8,6.5,-105,-125,OVER,-105,8.406,8.0,1.906,1.906,0.7343,0.4797,0.2546,0.0,0.4336,win,0.9524,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.678,1.906,True,True
2011,MIA,WARPS v1.8,7.5,115,-145,UNDER,-145,6.908,6.0,-0.592,0.592,0.5514,0.5599,-0.0085,0.0,-0.0683,win,0.6897,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.378,-0.592,True,True
2011,MIN,WARPS v1.8,7.0,-120,-110,UNDER,-110,6.731,3.0,-0.269,0.269,0.5314,0.4899,0.0416,0.0,0.0145,win,0.9091,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.095,-0.269,True,True
2011,NE,WARPS v1.8,11.5,-115,-115,UNDER,-115,10.42,13.0,-1.08,1.08,0.6286,0.5,0.1286,0.0,0.1752,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.732,-1.08,True,True
2011,NO,WARPS v1.8,10.0,-150,120,UNDER,120,9.13,13.0,-0.87,0.87,0.6057,0.431,0.1747,0.0,0.3326,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.973,-0.87,True,True
2011,NYG,WARPS v1.8,9.5,130,-160,UNDER,-160,8.803,9.0,-0.697,0.697,0.5714,0.586,-0.0146,0.0,-0.0714,win,0.625,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.886,-0.697,True,True
2011,NYJ,WARPS v1.8,10.0,105,-135,UNDER,-135,8.908,8.0,-1.092,1.092,0.6286,0.5408,0.0878,0.0,0.0942,win,0.7407,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.536,-1.092,True,True
2011,PHI,WARPS v1.8,10.5,-150,120,UNDER,120,9.027,8.0,-1.473,1.473,0.6743,0.431,0.2433,0.0,0.4834,win,1.2,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.922,-1.473,True,True
2011,PIT,WARPS v1.8,10.5,-120,-110,UNDER,-110,10.341,12.0,-0.159,0.159,0.5171,0.4899,0.0273,0.0,-0.0127,loss,-1.0,350,2,1,0.5,WARPS v1.8,WARPS v2.3,0.365,-0.159,False,True
2011,SEA,WARPS v1.8,6.0,120,-150,OVER,120,6.814,7.0,0.814,0.814,0.6029,0.431,0.1718,0.0,0.3263,win,1.2,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.358,0.814,True,True
2011,SF,WARPS v1.8,7.5,-105,-125,OVER,-105,7.768,13.0,0.268,0.268,0.5457,0.4797,0.066,0.0,0.0654,win,0.9524,350,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.046,0.268,False,True
2011,TB,WARPS v1.8,8.0,120,-150,OVER,120,8.352,4.0,0.352,0.352,0.5629,0.431,0.1318,0.0,0.2383,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.176,0.352,True,True
2011,TEN,WARPS v1.8,6.5,-130,100,OVER,-130,8.47,9.0,1.97,1.97,0.7371,0.5306,0.2065,0.0,0.3042,win,0.7692,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,2.091,1.97,True,True
2011,WAS,WARPS v1.8,6.0,-125,-105,OVER,-125,7.289,5.0,1.289,1.289,0.6429,0.5203,0.1226,0.0,0.1571,loss,-1.0,350,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.366,1.289,True,True
2012,ARI,WARPS v1.8,7.0,133,-170,OVER,133,7.282,5.0,0.282,0.282,0.5471,0.4053,0.1418,0.0,0.2748,loss,-1.0,382,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.116,0.282,False,True
2012,ATL,WARPS v1.8,9.0,-135,105,UNDER,105,8.88,13.0,-0.12,0.12,0.5079,0.4592,0.0486,0.0,0.0411,loss,-1.0,382,2,1,0.5,WARPS v1.8,WARPS v2.3,0.199,-0.12,False,True
2012,BAL,WARPS v1.8,10.0,150,-190,UNDER,-190,9.474,10.0,-0.526,0.526,0.5471,0.6209,-0.0738,0.0,-0.1649,push,0.0,382,2,1,0.5,WARPS v1.8,WARPS v2.3,0.365,-0.526,False,True
2012,BUF,WARPS v1.8,8.0,-150,120,UNDER,120,7.41,6.0,-0.59,0.59,0.5576,0.431,0.1266,0.0,0.2267,win,1.2,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.618,-0.59,True,True
2012,CAR,WARPS v1.8,7.5,-145,115,OVER,-145,7.879,7.0,0.379,0.379,0.5681,0.5599,0.0081,0.0,-0.0402,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.307,0.379,True,True
2012,CHI,WARPS v1.8,9.5,-105,-125,UNDER,-125,8.128,10.0,-1.372,1.372,0.6649,0.5203,0.1446,0.0,0.1969,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.118,-1.372,True,True
2012,CIN,WARPS v1.8,8.0,105,-135,OVER,105,8.376,10.0,0.376,0.376,0.5681,0.4592,0.1089,0.0,0.1645,win,1.05,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.279,0.376,True,True
2012,CLE,WARPS v1.8,5.5,133,-170,OVER,133,6.584,5.0,1.084,1.084,0.6257,0.4053,0.2203,0.0,0.4578,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.682,1.084,True,True
2012,DAL,WARPS v1.8,8.5,-160,125,UNDER,125,8.16,8.0,-0.34,0.34,0.5419,0.4194,0.1225,0.0,0.2192,win,1.25,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.54,-0.34,True,True
2012,DEN,WARPS v1.8,8.5,-170,133,UNDER,133,6.927,13.0,-1.573,1.573,0.6885,0.4053,0.2831,0.0,0.6042,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.718,-1.573,True,True
2012,DET,WARPS v1.8,9.0,105,-135,UNDER,-135,8.93,4.0,-0.07,0.07,0.4948,0.5408,-0.046,0.0,-0.1387,win,0.7407,382,2,1,0.5,WARPS v1.8,WARPS v2.3,0.681,-0.07,False,True
2012,GB,WARPS v1.8,12.0,160,-200,UNDER,-200,10.104,11.0,-1.896,1.896,0.7277,0.6341,0.0936,0.0,0.0916,win,0.5,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.899,-1.896,True,True
2012,HOU,WARPS v1.8,10.0,-190,150,UNDER,150,9.545,12.0,-0.455,0.455,0.5471,0.3791,0.168,0.0,0.3678,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.384,-0.455,True,True
2012,IND,WARPS v1.8,5.5,-105,-125,OVER,-105,5.713,11.0,0.213,0.213,0.534,0.4797,0.0543,0.0,0.0426,win,0.9524,382,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.105,0.213,False,True
2012,JAX,WARPS v1.8,5.5,-110,-120,OVER,-110,6.643,2.0,1.143,1.143,0.6335,0.4899,0.1436,0.0,0.2094,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.768,1.143,True,True
2012,KC,WARPS v1.8,8.0,125,-160,UNDER,-160,6.403,2.0,-1.597,1.597,0.6911,0.5806,0.1105,0.0,0.123,win,0.625,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.806,-1.597,True,True
2012,LAC,WARPS v1.8,9.0,130,-165,UNDER,-165,8.689,7.0,-0.311,0.311,0.5393,0.5888,-0.0496,0.0,-0.1339,win,0.6061,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.236,-0.311,True,True
2012,LAR,WARPS v1.8,6.0,-125,-105,UNDER,-105,5.141,7.5,-0.859,0.859,0.6047,0.4797,0.125,0.0,0.1806,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.234,-0.859,True,True
2012,LV,WARPS v1.8,7.0,-115,-115,OVER,-115,7.38,4.0,0.38,0.38,0.5681,0.5,0.0681,0.0,0.062,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.324,0.38,True,True
2012,MIA,WARPS v1.8,7.0,170,-220,OVER,170,8.297,7.0,1.297,1.297,0.6545,0.3501,0.3043,0.0,0.767,push,0.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.492,1.297,True,True
2012,MIN,WARPS v1.8,6.0,-115,-115,OVER,-115,6.756,10.0,0.756,0.756,0.6021,0.5,0.1021,0.0,0.1257,win,0.8696,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.628,0.756,True,True
2012,NE,WARPS v1.8,12.0,-115,-115,UNDER,-115,10.026,12.0,-1.974,1.974,0.7356,0.5,0.2356,0.0,0.3753,push,0.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.853,-1.974,True,True
2012,NO,WARPS v1.8,9.5,-125,-105,OVER,-125,10.295,7.0,0.795,0.795,0.6021,0.5203,0.0818,0.0,0.0838,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.861,0.795,True,True
2012,NYG,WARPS v1.8,9.0,-140,110,UNDER,110,7.518,9.0,-1.482,1.482,0.6754,0.4494,0.226,0.0,0.4183,push,0.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.119,-1.482,True,True
2012,NYJ,WARPS v1.8,8.5,125,-160,UNDER,-160,8.089,6.0,-0.411,0.411,0.5471,0.5806,-0.0335,0.0,-0.1109,win,0.625,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.165,-0.411,True,True
2012,PHI,WARPS v1.8,10.0,110,-140,UNDER,-140,8.823,4.0,-1.177,1.177,0.6361,0.5506,0.0856,0.0,0.0905,win,0.7143,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.717,-1.177,True,True
2012,PIT,WARPS v1.8,10.0,-125,-105,UNDER,-105,9.633,8.0,-0.367,0.367,0.5419,0.4797,0.0622,0.0,0.058,win,0.9524,382,2,1,0.5,WARPS v1.8,WARPS v2.3,0.074,-0.367,False,True
2012,SEA,WARPS v1.8,7.5,-130,100,OVER,-130,8.006,11.0,0.506,0.506,0.5812,0.5306,0.0505,0.0,0.0282,win,0.7692,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.53,0.506,True,True
2012,SF,WARPS v1.8,10.0,110,-140,OVER,110,10.045,11.5,0.045,0.045,0.5157,0.4494,0.0663,0.0,0.083,win,1.1,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.301,0.045,True,True
2012,TB,WARPS v1.8,6.0,-140,110,UNDER,110,5.881,7.0,-0.119,0.119,0.5079,0.4494,0.0584,0.0,0.0665,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.122,-0.119,True,True
2012,TEN,WARPS v1.8,7.0,-145,115,OVER,-145,8.059,6.0,1.059,1.059,0.623,0.5599,0.0631,0.0,0.0527,loss,-1.0,382,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.762,1.059,True,True
2012,WAS,WARPS v1.8,6.5,115,-145,OVER,115,6.925,10.0,0.425,0.425,0.5707,0.4401,0.1306,0.0,0.227,win,1.15,382,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.002,0.425,False,True
2013,ARI,WARPS v1.8,5.5,-160,125,OVER,-160,6.398,10.0,0.898,0.898,0.6039,0.5806,0.0232,0.0,-0.0187,win,0.625,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.991,0.898,True,True
2013,ATL,WARPS v1.8,10.0,100,-130,UNDER,-130,9.334,4.0,-0.666,0.666,0.5628,0.5306,0.0322,0.0,-0.0043,win,0.7692,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.773,-0.666,True,True
2013,BAL,WARPS v1.8,8.5,-110,-120,UNDER,-120,8.332,8.0,-0.168,0.168,0.5121,0.5101,0.002,0.0,-0.0612,win,0.8333,414,2,1,0.5,WARPS v1.8,WARPS v2.3,0.496,-0.168,False,True
2013,BUF,WARPS v1.8,6.5,120,-150,OVER,120,6.993,6.0,0.493,0.493,0.5749,0.431,0.1438,0.0,0.2647,loss,-1.0,414,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.1,0.493,False,True
2013,CAR,WARPS v1.8,7.5,-140,110,OVER,-140,7.569,12.0,0.069,0.069,0.5193,0.5506,-0.0312,0.0,-0.1097,win,0.7143,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.303,0.069,True,True
2013,CHI,WARPS v1.8,8.5,-150,120,OVER,-150,9.264,8.0,0.764,0.764,0.5966,0.569,0.0277,0.0,-0.0056,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.97,0.764,True,True
2013,CIN,WARPS v1.8,8.5,-170,133,OVER,-170,8.829,11.0,0.329,0.329,0.5507,0.5947,-0.0439,0.0,-0.1253,win,0.5882,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.231,0.329,True,True
2013,CLE,WARPS v1.8,6.5,-125,-105,OVER,-125,7.092,4.0,0.592,0.592,0.5845,0.5203,0.0642,0.0,0.0522,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.497,0.592,True,True
2013,DAL,WARPS v1.8,8.5,-115,-115,UNDER,-115,7.803,8.0,-0.697,0.697,0.5725,0.5,0.0725,0.0,0.0703,win,0.8696,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.305,-0.697,True,True
2013,DEN,WARPS v1.8,11.5,-105,-125,UNDER,-125,10.661,13.0,-0.839,0.839,0.599,0.5203,0.0787,0.0,0.0783,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.419,-0.839,True,True
2013,DET,WARPS v1.8,8.0,-150,120,UNDER,120,6.944,7.0,-1.056,1.056,0.6232,0.431,0.1922,0.0,0.371,win,1.2,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.198,-1.056,True,True
2013,GB,WARPS v1.8,10.5,-105,-125,UNDER,-125,8.823,8.5,-1.677,1.677,0.7053,0.5203,0.185,0.0,0.2696,win,0.8,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.476,-1.677,True,True
2013,HOU,WARPS v1.8,10.5,125,-160,UNDER,-160,9.418,2.0,-1.082,1.082,0.6232,0.5806,0.0425,0.0,0.0127,win,0.625,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.992,-1.082,True,True
2013,IND,WARPS v1.8,8.5,-110,-120,UNDER,-120,8.002,11.0,-0.498,0.498,0.5435,0.5101,0.0334,0.0,-0.0036,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.975,-0.498,True,True
2013,JAX,WARPS v1.8,5.0,-115,-115,OVER,-115,6.067,4.0,1.067,1.067,0.6208,0.5,0.1208,0.0,0.1606,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.823,1.067,True,True
2013,KC,WARPS v1.8,7.5,-160,-125,UNDER,-125,5.699,11.0,-1.801,1.801,0.7222,0.4745,0.2478,0.0,0.3,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.765,-1.801,True,True
2013,LAC,WARPS v1.8,7.5,120,-150,OVER,120,8.513,9.0,1.013,1.013,0.6135,0.431,0.1825,0.0,0.3498,win,1.2,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.948,1.013,True,True
2013,LAR,WARPS v1.8,7.5,-120,-110,UNDER,-110,7.092,7.0,-0.408,0.408,0.5435,0.4899,0.0536,0.0,0.0375,win,0.9091,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.146,-0.408,True,True
2013,LV,WARPS v1.8,5.5,160,-200,OVER,160,6.56,4.0,1.06,1.06,0.6184,0.3659,0.2525,0.0,0.6077,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.013,1.06,True,True
2013,MIA,WARPS v1.8,8.0,120,-150,UNDER,-150,7.445,8.0,-0.555,0.555,0.5531,0.569,-0.0158,0.0,-0.0781,push,0.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.59,-0.555,True,True
2013,MIN,WARPS v1.8,7.0,-105,-125,OVER,-105,8.025,5.5,1.025,1.025,0.6135,0.4797,0.1338,0.0,0.1978,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.154,1.025,True,True
2013,NE,WARPS v1.8,11.0,130,-165,UNDER,-165,10.27,12.0,-0.73,0.73,0.5845,0.5888,-0.0043,0.0,-0.0612,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.522,-0.73,True,True
2013,NO,WARPS v1.8,9.0,-150,120,UNDER,120,7.779,11.0,-1.221,1.221,0.6401,0.431,0.2091,0.0,0.4082,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.089,-1.221,True,True
2013,NYG,WARPS v1.8,9.0,130,-165,OVER,130,9.112,7.0,0.112,0.112,0.5193,0.4112,0.1082,0.0,0.1944,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.468,0.112,True,True
2013,NYJ,WARPS v1.8,6.5,160,-200,OVER,160,6.716,8.0,0.216,0.216,0.5338,0.3659,0.168,0.0,0.3879,win,1.6,414,2,1,0.5,WARPS v1.8,WARPS v2.3,-0.214,0.216,False,True
2013,PHI,WARPS v1.8,7.5,100,-130,UNDER,-130,6.015,10.0,-1.485,1.485,0.6739,0.5306,0.1433,0.0,0.1923,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.224,-1.485,True,True
2013,PIT,WARPS v1.8,9.0,-115,-115,UNDER,-115,8.337,8.0,-0.663,0.663,0.5628,0.5,0.0628,0.0,0.0522,win,0.8696,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.832,-0.663,True,True
2013,SEA,WARPS v1.8,10.5,-140,110,UNDER,110,10.166,13.0,-0.334,0.334,0.5386,0.4494,0.0892,0.0,0.1312,loss,-1.0,414,2,1,0.5,WARPS v1.8,WARPS v2.3,0.035,-0.334,False,True
2013,SF,WARPS v1.8,11.5,150,-190,UNDER,-190,9.631,12.0,-1.869,1.869,0.7246,0.6209,0.1037,0.0,0.106,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.377,-1.869,True,True
2013,TB,WARPS v1.8,7.5,-145,115,OVER,-145,7.861,4.0,0.361,0.361,0.5628,0.5599,0.0029,0.0,-0.0491,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.323,0.361,True,True
2013,TEN,WARPS v1.8,6.5,-115,-115,OVER,-115,6.737,7.0,0.237,0.237,0.5362,0.5,0.0362,0.0,0.0025,win,0.8696,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.14,0.237,True,True
2013,WAS,WARPS v1.8,8.0,-125,-105,OVER,-125,8.516,3.0,0.516,0.516,0.5797,0.5203,0.0594,0.0,0.0435,loss,-1.0,414,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.605,0.516,True,True
2014,ARI,WARPS v1.8,7.5,-175,155,OVER,-175,8.269,11.0,0.769,0.769,0.6009,0.6187,-0.0178,0.0,-0.0557,win,0.5714,446,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.23,0.769,True,True
2014,ATL,WARPS v1.8,8.5,150,-170,UNDER,-170,6.753,6.0,-1.747,1.747,0.7108,0.6115,0.0993,0.0,0.1289,win,0.5882,446,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.698,-1.747,True,True
2014,BAL,WARPS v1.8,8.5,-120,100,UNDER,100,7.666,10.0,-0.834,0.834,0.6009,0.4783,0.1226,0.0,0.2018,loss,-1.0,446,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.208,-0.834,True,True
