model,side,edge_threshold,price_edge_threshold,model_prob_threshold,min_agreement_count,bets,wins,pushes,losses,win_pct,units,roi_pct,seasons,profitable_seasons,profitable_season_pct,worst_season_units
WARPS v1.8,ALL,1.0,0.0,0.5,1,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.5,2,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.5,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.0,0.5,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.0,0.55,1,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.55,2,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.55,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.0,0.55,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.0,0.6,1,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.6,2,155,71,3,81,46.71,-17.249,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.0,0.6,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.0,0.6,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.5,1,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.5,2,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.5,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.5,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.55,1,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.55,2,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.55,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.55,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.6,1,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.6,2,144,65,3,76,46.1,-16.01,-11.35,18,8,44.44,-7.048
WARPS v1.8,ALL,1.0,0.05,0.6,3,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.05,0.6,4,30,11,0,19,36.67,-8.149,-27.16,3,1,33.33,-7.048
WARPS v1.8,ALL,1.0,0.1,0.5,1,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.5,2,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.5,3,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.0,0.1,0.5,4,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.0,0.1,0.55,1,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.55,2,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.55,3,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.0,0.1,0.55,4,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.0,0.1,0.6,1,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.6,2,122,54,3,65,45.38,-12.546,-10.54,18,7,38.89,-7.048
WARPS v1.8,ALL,1.0,0.1,0.6,3,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.0,0.1,0.6,4,28,9,0,19,32.14,-9.505,-33.95,3,0,0.0,-7.048
WARPS v1.8,ALL,1.5,0.0,0.5,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.5,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.5,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.0,0.5,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.0,0.55,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.55,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.55,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.0,0.55,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.0,0.6,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.6,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.0,0.6,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.0,0.6,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.5,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.5,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.5,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.5,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.55,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.55,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.55,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.55,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.6,1,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.6,2,55,27,1,27,50.0,-2.903,-5.38,17,8,47.06,-4.0
WARPS v1.8,ALL,1.5,0.05,0.6,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.05,0.6,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.5,1,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.5,2,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.5,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.5,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.55,1,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.55,2,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.55,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.55,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.6,1,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.6,2,53,25,1,27,48.08,-3.992,-7.68,17,7,41.18,-4.0
WARPS v1.8,ALL,1.5,0.1,0.6,3,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,1.5,0.1,0.6,4,11,4,0,7,36.36,-2.891,-26.28,3,1,33.33,-4.0
WARPS v1.8,ALL,2.0,0.0,0.5,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.5,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.0,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.0,0.55,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.55,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.0,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.0,0.6,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.6,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.0,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.0,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.5,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.5,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.55,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.55,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.6,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.6,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.05,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.05,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.5,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.5,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.55,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.55,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.6,1,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.6,2,8,4,0,4,50.0,0.069,0.86,6,3,50.0,-1.231
WARPS v1.8,ALL,2.0,0.1,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,ALL,2.0,0.1,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.8,OVER,0.5,0.0,0.5,1,125,53,5,67,44.17,-18.864,-15.72,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.0,0.5,2,124,52,5,67,43.7,-19.531,-16.41,18,6,33.33,-4.2
WARPS v1.8,OVER,0.5,0.0,0.5,3,23,6,1,16,27.27,-10.067,-45.76,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.0,0.5,4,23,6,1,16,27.27,-10.067,-45.76,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.0,0.55,1,125,53,5,67,44.17,-18.864,-15.72,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.0,0.55,2,124,52,5,67,43.7,-19.531,-16.41,18,6,33.33,-4.2
WARPS v1.8,OVER,0.5,0.0,0.55,3,23,6,1,16,27.27,-10.067,-45.76,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.0,0.55,4,23,6,1,16,27.27,-10.067,-45.76,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.0,0.6,1,91,41,1,49,45.56,-10.615,-11.79,18,4,22.22,-3.9
WARPS v1.8,OVER,0.5,0.0,0.6,2,91,41,1,49,45.56,-10.615,-11.79,18,4,22.22,-3.9
WARPS v1.8,OVER,0.5,0.0,0.6,3,18,5,0,13,27.78,-7.867,-43.7,3,0,0.0,-3.9
WARPS v1.8,OVER,0.5,0.0,0.6,4,18,5,0,13,27.78,-7.867,-43.7,3,0,0.0,-3.9
WARPS v1.8,OVER,0.5,0.05,0.5,1,106,44,3,59,42.72,-16.7,-16.21,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.05,0.5,2,106,44,3,59,42.72,-16.7,-16.21,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.05,0.5,3,21,6,0,15,28.57,-9.067,-43.17,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.05,0.5,4,21,6,0,15,28.57,-9.067,-43.17,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.05,0.55,1,106,44,3,59,42.72,-16.7,-16.21,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.05,0.55,2,106,44,3,59,42.72,-16.7,-16.21,18,7,38.89,-4.2
WARPS v1.8,OVER,0.5,0.05,0.55,3,21,6,0,15,28.57,-9.067,-43.17,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.05,0.55,4,21,6,0,15,28.57,-9.067,-43.17,3,0,0.0,-4.2
WARPS v1.8,OVER,0.5,0.05,0.6,1,79,35,1,43,44.87,-8.465,-10.85,18,6,33.33,-3.2
WARPS v1.8,OVER,0.5,0.05,0.6,2,79,35,1,43,44.87,-8.465,-10.85,18,6,33.33,-3.2
WARPS v1.8,OVER,0.5,0.05,0.6,3,17,5,0,12,29.41,-6.867,-40.39,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.05,0.6,4,17,5,0,12,29.41,-6.867,-40.39,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.5,1,76,34,2,40,45.95,-5.762,-7.79,18,8,44.44,-4.0
WARPS v1.8,OVER,0.5,0.1,0.5,2,76,34,2,40,45.95,-5.762,-7.79,18,8,44.44,-4.0
WARPS v1.8,OVER,0.5,0.1,0.5,3,15,4,0,11,26.67,-6.7,-44.67,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.5,4,15,4,0,11,26.67,-6.7,-44.67,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.55,1,76,34,2,40,45.95,-5.762,-7.79,18,8,44.44,-4.0
WARPS v1.8,OVER,0.5,0.1,0.55,2,76,34,2,40,45.95,-5.762,-7.79,18,8,44.44,-4.0
WARPS v1.8,OVER,0.5,0.1,0.55,3,15,4,0,11,26.67,-6.7,-44.67,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.55,4,15,4,0,11,26.67,-6.7,-44.67,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.6,1,65,32,1,32,50.0,0.188,0.29,18,9,50.0,-4.0
WARPS v1.8,OVER,0.5,0.1,0.6,2,65,32,1,32,50.0,0.188,0.29,18,9,50.0,-4.0
WARPS v1.8,OVER,0.5,0.1,0.6,3,14,4,0,10,28.57,-5.7,-40.71,3,0,0.0,-3.0
WARPS v1.8,OVER,0.5,0.1,0.6,4,14,4,0,10,28.57,-5.7,-40.71,3,0,0.0,-3.0
WARPS v1.8,OVER,1.0,0.0,0.5,1,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.5,2,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.5,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.0,0.5,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.0,0.55,1,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.55,2,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.55,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.0,0.55,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.0,0.6,1,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.6,2,55,23,1,31,42.59,-8.698,-16.11,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.0,0.6,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.0,0.6,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.5,1,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.5,2,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.5,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.5,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.55,1,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.55,2,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.55,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.55,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.6,1,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.6,2,52,22,1,29,43.14,-7.27,-14.25,17,7,41.18,-3.2
WARPS v1.8,OVER,1.0,0.05,0.6,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.05,0.6,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.5,1,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.5,2,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.5,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.5,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.55,1,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.55,2,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.55,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.55,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.6,1,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.6,2,45,21,1,23,47.73,-2.07,-4.7,16,9,56.25,-4.0
WARPS v1.8,OVER,1.0,0.1,0.6,3,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.0,0.1,0.6,4,10,3,0,7,30.0,-3.7,-37.0,3,0,0.0,-2.0
WARPS v1.8,OVER,1.5,0.0,0.5,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.5,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.5,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.0,0.5,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.0,0.55,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.55,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.55,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.0,0.55,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.0,0.6,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.6,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.0,0.6,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.0,0.6,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.5,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.5,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.5,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.5,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.55,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.55,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.55,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.55,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.6,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.6,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.05,0.6,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.05,0.6,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.5,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.5,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.5,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.5,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.55,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.55,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.55,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.55,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.6,1,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.6,2,18,11,0,7,61.11,3.63,20.17,11,7,63.64,-2.0
WARPS v1.8,OVER,1.5,0.1,0.6,3,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,1.5,0.1,0.6,4,6,2,0,4,33.33,-1.8,-30.0,3,1,33.33,-2.0
WARPS v1.8,OVER,2.0,0.0,0.5,1,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
WARPS v1.8,OVER,2.0,0.0,0.5,2,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
WARPS v1.8,OVER,2.0,0.0,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.8,OVER,2.0,0.0,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.8,OVER,2.0,0.0,0.55,1,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
WARPS v1.8,OVER,2.0,0.0,0.55,2,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
WARPS v1.8,OVER,2.0,0.0,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.8,OVER,2.0,0.0,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.8,OVER,2.0,0.0,0.6,1,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
WARPS v1.8,OVER,2.0,0.0,0.6,2,3,1,0,2,33.33,-0.75,-25.0,3,1,33.33,-1.0
