warps_mae_full_bs,pyth_mae_full_bs,pw_mae_full_bs,diff_wp_full_bs,diff_wpw_full_bs,warps_mae_val_bs,pyth_mae_val_bs,diff_wp_val_bs
2.5233755357672023,2.775277162837757,3.1228571428571428,-0.25190162707055475,-0.5994816070899405,2.5590550043181715,2.8300119939959876,-0.2709569896778161
2.373748559263069,2.4501974443236114,2.78,-0.07644888506054226,-0.40625144073693065,2.4848361873771037,2.773523081198323,-0.2886868938212195
2.494070383075713,2.7181689154770563,2.92,-0.22409853240134314,-0.42592961692428677,2.590107612529396,2.7934928146067453,-0.20338520207734945
2.4710902564248642,2.620501527603438,2.7671428571428573,-0.14941127117857356,-0.2960526007179931,2.3480277110277488,2.708393856890552,-0.36036614586280313
2.361496405712332,2.466533363180772,2.755714285714286,-0.10503695746844022,-0.3942178800019538,2.5027700847200647,2.7610970808348685,-0.2583269961148038
2.2920095059302508,2.4592315668924933,2.6542857142857144,-0.16722206096224257,-0.3622762083554636,2.4789246566564245,2.5667566616558286,-0.08783200499940413
2.3395276865272345,2.525115493798541,2.7857142857142856,-0.18558780727130664,-0.44618659918705106,2.630580829543381,2.781230694744523,-0.15064986520114232
2.4007730122657533,2.533647139161779,2.8685714285714288,-0.13287412689602585,-0.4677984163056754,2.995669081140368,3.2450470087151464,-0.24937792757477828
2.2910642076839185,2.4364937622333165,2.6557142857142857,-0.145429554549398,-0.3646500780303672,2.3910364414431218,2.5557836063272843,-0.16474716488416252
2.2502596267193726,2.484664303701727,2.8814285714285712,-0.23440467698235423,-0.6311689447091986,2.5823998718170937,2.873060019824125,-0.29066014800703144
2.3402669796970295,2.496341053624911,2.8257142857142856,-0.15607407392788142,-0.48544730601725616,2.606550102349688,2.921250370086719,-0.31470026773703097
2.4406346239438688,2.628030088611213,2.9785714285714286,-0.18739546466734414,-0.5379368046275599,2.4478245104493146,2.6539121316397614,-0.20608762119044677
2.3930115622348085,2.5741439703987634,2.8714285714285714,-0.18113240816395493,-0.47841700919376295,2.452935287615176,2.6430589975052747,-0.19012370989009852
2.279631868268364,2.4821467119301164,2.7357142857142858,-0.20251484366175232,-0.4560824174459217,2.5332017461688463,2.7892208038314656,-0.25601905766261934
2.193843888607534,2.364788600393118,2.5828571428571427,-0.1709447117855838,-0.38901325424960875,2.501661036843065,2.7081279925803936,-0.20646695573732865
2.4192650803834193,2.613226887502067,2.847142857142857,-0.19396180711864774,-0.4278777767594377,2.497908403373307,2.8367615246184803,-0.3388531212451733
2.299868872531656,2.4739188395391762,2.854285714285714,-0.1740499670075204,-0.5544168417540583,2.6028485129151373,2.8644000311291102,-0.26155151821397293
2.265997549011387,2.46964940559854,2.83,-0.203651856587153,-0.564002450988613,2.666543502630656,2.9036375988759526,-0.23709409624529654
2.429454448728506,2.6227933658668774,2.8242857142857143,-0.19333891713837126,-0.39483126555720816,2.5638509443645177,2.7625926209816525,-0.19874167661713482
2.3732331345162123,2.5090747996589413,2.645714285714286,-0.135841665142729,-0.2724811511980736,2.3937280002241614,2.6938304052490185,-0.3001024050248571
2.2396086726239814,2.443141989558414,2.802857142857143,-0.20353331693443266,-0.5632484702331615,2.416834514848132,2.757208221293713,-0.3403737064455812
2.3543395113061947,2.5526947141808165,2.89,-0.19835520287462183,-0.5356604886938054,2.5287541711209016,2.935754439174561,-0.4070002680536593
2.2575274224243134,2.481607839164353,2.822857142857143,-0.22408041674003965,-0.5653297204328296,2.5055508500766934,2.7871233064008014,-0.281572456324108
